id,nazivu,univerzitet,naziv,nivo,trajanje,polje,zvanje,skolarina,skolarina2,bs1,bs2,bs3,bs4,bs5,bs6,bs,ss1,ss2,ss3,ss4,ss5,ss6,ss,sss1,sss2,sss3,sss4,sss5,sss6,sss,studenata,zstudenata,espb_budzet,espb_samo
256,Ректорат,Универзитет Алфа БК,Економија,Основне академске,240,Друштвено-хуманистичке науке,Дипломирани економиста,144000,2400,,,,,,,0,0,0,0,3,,,3,,,,,,,0,3,4,0,960
256,Ректорат,Универзитет Алфа БК,Англистика,Основне академске,240,Друштвено-хуманистичке науке,Дипломирани филолог,144000,2400,,,,,,,0,17,23,21,49,,,110,0,0,2,1,,,3,113,21,0,15941
221,Факултет за менаџмент у спорту - Београд,Универзитет Алфа БК,Менаџмент у спорту,Основне академске,240,Друштвено-хуманистичке науке,Дипломирани менаџер,142800,2400,,,,,,,0,34,24,57,24,,,139,0,0,0,0,,,0,139,28,0,23009
221,Факултет за менаџмент у спорту - Београд,Универзитет Алфа БК,Менаџмент у спорту,Мастер академске,60,Друштвено-хуманистичке науке,Мастер менаџер,178500,3000,,,,,,,0,,,,,11,,11,,,,,,,0,11,4,0,419
221,Факултет за менаџмент у спорту - Београд,Универзитет Алфа БК,Менаџмент тренажне технологије,Мастер академске,60,Друштвено-хуманистичке науке,Мастер менаџер,178500,3000,,,,,,,0,,,,,4,,4,,,,,,,0,4,1,0,129
221,Факултет за менаџмент у спорту - Београд,Универзитет Алфа БК,Менаџмент у спорту,Докторске академске,180,Друштвено-хуманистичке науке,Доктор наука менаџмент и бизнис,357000,6000,,,,,,,0,,,10,,,,10,,,3,,,,3,13,1,0,180
256,Ректорат,Универзитет Алфа БК,Трговина,Мастер академске,60,Друштвено-хуманистичке науке,Мастер економиста,180000,3000,,,,,,,0,,,,,12,,12,,,,,,,0,12,12,0,720
256,Ректорат,Универзитет Алфа БК,Агробизнис и аграрна економија,Мастер академске,60,Друштвено-хуманистичке науке,Мастер економиста,180000,3000,,,,,,,0,,,,,0,,0,,,,,0,,0,0,0,0,0
256,Ректорат,Универзитет Алфа БК,Англистика - књижевност,Мастер академске,60,Друштвено-хуманистичке науке,Мастер филолог - англиста,180000,3000,,,,,,,0,,,,,0,,0,,,,,0,,0,0,1,0,60
256,Ректорат,Универзитет Алфа БК,Англистика - лингвистика,Мастер академске,60,Друштвено-хуманистичке науке,Мастер филолог - англиста,180000,3000,,,,,,,0,,,,,14,,14,,,,,2,,2,16,0,0,108
